id,name,city,state,latitude,longitude,length,description,directions,activities,park_id,campground_id
63,Acadia National Park,Bar Harbor,Maine,44.409137,-68.247729,125,"Acadia is a hiker's paradise. Within the park, 125 miles of trails offer choices for all abilities and interests. From flat rambles across meadows to challenging climbs up iron rungs, you can find it here. Terrain varies from rugged shoreline and deep woods to open mountain summits with views of the ocean and outer islands. For those who prefer more level footing, 45 miles of carriage roads are excellent for walking.&lt;br /&gt;<br />Source: National Park Service","From Boston take I-95 north to Augusta, Maine, then Route 3 east to Ellsworth and on to Mount Desert Island.&lt;br /&gt;&lt;br /&gt;Source: National Park Service",{hiking},,
71,Breakneck Pond Trail,Bar Harbor,Maine,44.41062,-68.25305,3,"Basically the only trail on the entire island of Mt. Desert that MTB'ing is allowed on. Can be either a shuttled scorching downhill, or an out and back climb and descent (start at Hull's Cove General Store for the out and back).&lt;br /&gt;<br />&lt;br /&gt;<br />This descent will take you past Upper and Lower Breakneck ponds, it can be wet and may require a crossing or two of creeks.&lt;br /&gt;<br />&lt;br /&gt;<br />You come out on a jeep trail, which then becomes Breakneck Rd. Follow the road down to Hull's Cove General Store for a tasty ice cold beverage!","Head west on Main St. in Bar Harbor&lt;br /&gt;&lt;br /&gt;Turn right on Mt. Desert St&lt;br /&gt;&lt;br /&gt;Mt. Desert St. turns into Eagle Lake/Rt. 233, follow it approximately 2.7 out of town, parking is on left (south) side, trial head is approximately 50 yards down hill towards Bar Harbor on right (north) side. Go through gate and follow the singletrack.","{""mountain biking""}",,
75,Blackwoods Campground,Bar Harbor,Maine,44.309722,-68.208056,3,"Blackwoods Campground is located in breathtaking Acadia National Park on the Maine coast. Visitors venture to Acadia for its picturesque scenery, historic sites and recreational activities, including hiking, biking and canoeing.",Six miles south and east of Bar Harbor on State Highway 3. No access from park loop road.,{camping},,
355,Blackwoods Campground,Bar Harbor,Maine,44.309722,-68.208056,3,"Blackwoods Campground is located in breathtaking Acadia National Park on the Maine coast. Visitors venture to Acadia for its picturesque scenery, historic sites and recreational activities, including hiking, biking and canoeing.",Six miles south and east of Bar Harbor on State Highway 3. No access from park loop road.,{camping},,
12,Bar Harbor / Oceanside Koa,Bar Harbor,Maine,44.421389,-68.364167,3," Now you can stay in a New Airstream! Come spend the night in an American icon at the Bar Harbor Oceanside KOA! Experience the nostalgia and romance that only an Airstream travel trailer can provide. These special units are fully outfitted and ready for you to enjoy while you experience all that our KOA has to offer. Our Airstream sleeps up to four people, and includes a queen bed and two twin beds. You&amp;amp;#39;ll have all of the comforts of home while you stay in the world&amp;amp;#39;s most unique and recognizable RV - all just a short stroll to the Atlantic shoreline.  While  camping at Bar Harbor Oceanside KOA , watch the sky melt into sunset pastels from your waterfront site. Waterfront sites are perfect for Atlantic shoreline camping. Encompassed by 3,500 feet of Atlantic shoreline along the entrance to  Acadia National Park , youll also be able to enjoy natures beauty from the private, rocky beach. Regular shuttle service allows campers to enjoy all the amenities of the campground and the local area. Whale watching and fishing boats hire out, kayaks are available to rent and restaurant specials include lobster and blueberry pie. ","Situated at the head of Mount Desert Island. Follow Rt 1A to Ellsworth and then Rt 3 toward Bar Harbor on Mount Desert Island. Crossing onto the island , keep to the R and turn R at the first intersection onto County Road.",{camping},,
23,Acadia National Park,Bar Harbor,Maine,44.409137,-68.247729,125,"Acadia is a hiker's paradise. Within the park, 125 miles of trails offer choices for all abilities and interests. From flat rambles across meadows to challenging climbs up iron rungs, you can find it here. Terrain varies from rugged shoreline and deep woods to open mountain summits with views of the ocean and outer islands. For those who prefer more level footing, 45 miles of carriage roads are excellent for walking.&lt;br /&gt;<br />Source: National Park Service","From Boston take I-95 north to Augusta, Maine, then Route 3 east to Ellsworth and on to Mount Desert Island.&lt;br /&gt;&lt;br /&gt;Source: National Park Service",{hiking},,
36,Blackwoods Campground,Bar Harbor,Maine,44.309722,-68.208056,3,"Blackwoods Campground is located in breathtaking Acadia National Park on the Maine coast. Visitors venture to Acadia for its picturesque scenery, historic sites and recreational activities, including hiking, biking and canoeing.",Six miles south and east of Bar Harbor on State Highway 3. No access from park loop road.,{camping},,
48,Patten Pond Camping Resort,Ellsworth,Maine,44.539722,-68.49,3,"Choose a spacious pull-thru for your RV, a waterfront tent site, a cottage right on the lake, or a cabin or lodge apartment nestled in the woods. Then launch a canoe, take a swim, or just relax and watch the loons from our peaceful, private beach. We also have great fishing at Patten Pond. Reel in a bass or trout and treat yourself to a delicious dinner! Don&amp;amp;#39;t forget your license.",From The North Take Interstate 95 toward Bangor. Take Exit 182A (formerly Exit 45A) to Interstate 395. Follow Interstate 395 until it ends at Rt. 1A. Turn right on Rt. 1A to Christian Ridge Rd. (watch for sign to Patten Pond) Turn right and go to end. Turn right onto Rts. 1-3. Continue for about six and a-half miles and watch for large Patten Pond Camping Resort sign on the left.  ,{camping},,
53,Bar Harbor / Oceanside Koa,Bar Harbor,Maine,44.421389,-68.364167,3," Now you can stay in a New Airstream! Come spend the night in an American icon at the Bar Harbor Oceanside KOA! Experience the nostalgia and romance that only an Airstream travel trailer can provide. These special units are fully outfitted and ready for you to enjoy while you experience all that our KOA has to offer. Our Airstream sleeps up to four people, and includes a queen bed and two twin beds. You&amp;amp;#39;ll have all of the comforts of home while you stay in the world&amp;amp;#39;s most unique and recognizable RV - all just a short stroll to the Atlantic shoreline.  While  camping at Bar Harbor Oceanside KOA , watch the sky melt into sunset pastels from your waterfront site. Waterfront sites are perfect for Atlantic shoreline camping. Encompassed by 3,500 feet of Atlantic shoreline along the entrance to  Acadia National Park , youll also be able to enjoy natures beauty from the private, rocky beach. Regular shuttle service allows campers to enjoy all the amenities of the campground and the local area. Whale watching and fishing boats hire out, kayaks are available to rent and restaurant specials include lobster and blueberry pie. ","Situated at the head of Mount Desert Island. Follow Rt 1A to Ellsworth and then Rt 3 toward Bar Harbor on Mount Desert Island. Crossing onto the island , keep to the R and turn R at the first intersection onto County Road.",{camping},,
62,Breakneck Pond Trail,Bar Harbor,Maine,44.41062,-68.25305,3,"Basically the only trail on the entire island of Mt. Desert that MTB'ing is allowed on. Can be either a shuttled scorching downhill, or an out and back climb and descent (start at Hull's Cove General Store for the out and back).&lt;br /&gt;<br />&lt;br /&gt;<br />This descent will take you past Upper and Lower Breakneck ponds, it can be wet and may require a crossing or two of creeks.&lt;br /&gt;<br />&lt;br /&gt;<br />You come out on a jeep trail, which then becomes Breakneck Rd. Follow the road down to Hull's Cove General Store for a tasty ice cold beverage!","Head west on Main St. in Bar Harbor&lt;br /&gt;&lt;br /&gt;Turn right on Mt. Desert St&lt;br /&gt;&lt;br /&gt;Mt. Desert St. turns into Eagle Lake/Rt. 233, follow it approximately 2.7 out of town, parking is on left (south) side, trial head is approximately 50 yards down hill towards Bar Harbor on right (north) side. Go through gate and follow the singletrack.","{""mountain biking""}",,
73,Acadia National Park,Bar Harbor,Maine,44.409137,-68.247729,125,"Acadia is a hiker's paradise. Within the park, 125 miles of trails offer choices for all abilities and interests. From flat rambles across meadows to challenging climbs up iron rungs, you can find it here. Terrain varies from rugged shoreline and deep woods to open mountain summits with views of the ocean and outer islands. For those who prefer more level footing, 45 miles of carriage roads are excellent for walking.&lt;br /&gt;<br />Source: National Park Service","From Boston take I-95 north to Augusta, Maine, then Route 3 east to Ellsworth and on to Mount Desert Island.&lt;br /&gt;&lt;br /&gt;Source: National Park Service",{hiking},,
